simulation,mass1,radius1,logg1,mass2,radius2,logg2
06450,1.04503,1.35491,4.19337,1.04905,3.17062,3.45658
06451,1.29422,1.78070,4.04890,0.52527,1.96921,3.56987
06452,1.24445,1.81204,4.01671,1.00821,5.07864,3.03012
06453,1.06281,1.75068,3.97811,1.49196,0.86167,4.74115
06454,1.25327,2.24313,3.83440,0.72109,4.19690,3.05020
06455,1.00514,5.03275,3.03668,1.35892,1.22720,4.39343
06456,1.36344,4.84592,3.20195,1.47843,0.72887,4.88257
06457,1.34861,1.55005,4.18726,1.60161,0.81246,4.82301
06458,1.07583,3.20316,3.45865,0.47582,3.17618,3.11170
06459,1.04000,2.19771,3.77116,0.12530,0.23389,4.79797
06460,1.03926,1.41372,4.15407,0.77132,0.61677,4.74506
06461,1.13580,0.57984,4.96675,1.45029,2.22942,3.90314
06462,1.35071,2.01764,3.95894,1.83632,1.77998,4.20119
06463,1.32121,0.79928,4.75364,0.26989,0.39419,4.67784
06464,1.16432,0.73056,4.77682,0.15635,1.22936,3.45281
06465,1.24038,4.38135,3.24841,0.63026,1.32965,3.99011
06466,1.14990,0.66559,4.85231,0.47216,1.13703,4.00062
06467,1.20097,1.44161,4.19990,1.47890,1.34515,4.35047
06468,1.33098,3.02858,3.59976,0.17300,1.52141,3.31161
06469,1.25623,5.20690,3.10398,0.30536,0.68891,4.24655
06470,1.00914,1.48128,4.10074,0.21551,0.73740,4.03613
06471,1.11887,5.34171,3.03149,0.92078,4.50980,3.09391
06472,1.27390,1.53306,4.17209,0.88721,2.18723,3.70630
06473,1.37139,0.64043,4.96228,0.59709,1.83717,3.68581
06474,1.11214,3.44742,3.40924,0.32714,1.00180,3.95124
06475,1.09488,2.10178,3.83226,1.28589,0.90297,4.63592
06476,1.19733,5.56250,3.02574,0.23321,1.22747,3.62779
06477,1.32933,3.04187,3.59542,1.26192,1.57207,4.14615
06478,1.24404,1.71215,4.06582,1.36740,3.52741,3.47905
06479,1.30611,0.67806,4.89151,1.35462,3.52097,3.47656
06480,1.27104,1.65014,4.10718,0.87538,1.59742,3.97343
06481,1.33529,1.46254,4.23343,0.92903,0.57295,4.88986
06482,1.20918,4.47443,3.21908,0.54674,1.04956,4.13383
06483,1.12849,1.02294,4.47087,0.34720,0.63176,4.37754
06484,1.18179,1.27015,4.30290,1.60393,0.91044,4.72475
06485,1.09309,0.59380,4.92944,1.20070,0.58725,4.97985
06486,1.15855,1.63639,4.07421,1.58532,2.46725,3.85376
06487,1.11032,0.81842,4.65756,1.12013,1.10614,4.39972
06488,1.07092,1.60567,4.05651,0.43835,0.53868,4.61723
06489,1.35562,2.72005,3.70105,0.66526,0.51135,4.84362
06490,1.27357,3.33114,3.49791,1.57759,1.55047,4.25513
06491,1.28145,1.03254,4.51796,1.71594,4.04159,3.45946
06492,1.33952,3.66007,3.43804,1.91508,3.68276,3.58791
06493,1.13103,0.80583,4.67906,1.02421,3.14346,3.45364
06494,1.07674,0.55199,4.98632,0.35718,0.56103,4.49298
06495,1.28899,5.04726,3.14221,1.43957,1.64155,4.16580
06496,1.00197,2.46677,3.65466,0.21933,0.32697,4.75017
06497,1.07636,1.86535,3.92851,0.54048,0.50869,4.75795
06498,1.18194,1.35574,4.24631,1.18328,5.55801,3.02132
06499,1.11126,1.08006,4.41699,0.82553,2.97561,3.40765
06500,1.38440,0.76597,4.81091,1.43806,2.37128,3.84588
06501,1.02271,1.37783,4.16943,1.21562,3.44711,3.44796
06502,1.24463,3.63845,3.41128,0.92066,0.80666,4.58879
06503,1.11849,0.56134,4.98824,0.88165,2.32945,3.64886
06504,1.10605,0.79163,4.68479,1.37575,1.90948,4.01478
06505,1.35984,1.22800,4.39316,1.77675,1.20230,4.52767
06506,1.10653,4.68478,3.14065,1.13494,0.80037,4.68646
06507,1.16740,3.27458,3.47498,1.64562,5.09074,3.24084
06508,1.12512,1.99036,3.89140,1.67023,2.34297,3.92131
06509,1.10261,5.01772,3.07948,0.11162,0.31408,4.49174
06510,1.17265,0.95557,4.54671,1.39102,3.02831,3.61900
06511,1.28457,3.17807,3.54250,1.08616,0.95757,4.51162
06512,1.24397,1.10178,4.44869,0.65975,1.73262,3.78004
06513,1.27131,5.28251,3.09664,0.97480,4.85644,3.05435
06514,1.34999,4.22784,3.31616,0.62948,3.31338,3.19650
06515,1.31840,1.09672,4.47792,0.18272,0.77088,3.92588
06516,1.14554,0.58897,4.95689,0.93385,4.42250,3.11701
06517,1.38300,0.88556,4.68446,0.95474,1.08489,4.34718
06518,1.35494,3.02781,3.60773,0.61151,3.03376,3.26051
06519,1.37049,1.89629,4.01913,0.89484,4.79793,3.02771
06520,1.03673,3.73354,3.30949,0.42583,0.82456,4.23486
06521,1.21948,0.99832,4.52570,1.44248,0.78444,4.80806
06522,1.28335,1.28915,4.32581,0.41230,1.21506,3.88409
06523,1.29825,0.82960,4.71369,1.14797,5.55045,3.00934
06524,1.02441,0.58269,4.91767,1.35138,1.86700,4.02656
06525,1.35520,4.00640,3.36456,2.02015,3.05990,3.77204
06526,1.06705,4.57154,3.14613,0.54029,0.97572,4.19204
06527,1.32354,3.48766,3.47474,1.13983,2.44866,3.71705
06528,1.06297,0.62054,4.87905,1.08930,4.65403,3.13955
06529,1.25543,4.84675,3.16596,0.86967,1.08616,4.30564
06530,1.05099,1.79538,3.95135,0.50377,1.10771,4.05145
06531,1.14963,2.53973,3.68905,0.88723,2.52574,3.58132
06532,1.08363,1.50984,4.11509,1.31519,0.65344,4.92664
06533,1.21468,3.85793,3.34982,1.03006,4.56374,3.13229
06534,1.32991,5.84093,3.02893,0.98590,0.67003,4.77971
06535,1.25191,3.74230,3.38936,0.66941,1.13869,4.15095
06536,1.02424,1.51779,4.08605,0.89061,0.75342,4.63367
06537,1.12152,1.95626,3.90502,0.66026,0.78065,4.47287
06538,1.27800,3.28452,3.51165,0.21922,1.13667,3.66769
06539,1.10695,3.29188,3.44731,1.51535,1.25694,4.41995
06540,1.30771,1.27162,4.34586,0.79228,0.85225,4.47581
06541,1.26781,4.60886,3.21394,0.52583,2.47545,3.37160
06542,1.23363,3.39694,3.46708,0.22575,0.86220,3.92049
06543,1.10164,1.88032,3.93164,1.03709,0.60807,4.88597
06544,1.00958,0.92077,4.51390,1.50172,0.68464,4.94373
06545,1.34246,1.51087,4.20752,0.69321,1.51419,3.91857
06546,1.06218,0.62946,4.86633,1.00101,4.13368,3.20583
06547,1.08612,1.03085,4.44756,1.15342,2.30005,3.77658
06548,1.21646,0.99350,4.52883,0.85830,1.63633,3.94396
06549,1.15231,4.11740,3.27039,1.18421,1.14528,4.39367
06550,1.25948,1.74856,4.05290,0.16585,0.28174,4.75808
06551,1.37070,2.11875,3.92285,0.20259,1.13274,3.63642
06552,1.26079,2.73392,3.66514,1.77758,1.49693,4.33750
06553,1.33584,0.67891,4.90020,1.85730,3.03481,3.74269
06554,1.34785,1.70313,4.10521,0.16797,1.44008,3.34652
06555,1.00347,1.99987,3.83757,0.78128,0.56202,4.83137
06556,1.28698,0.63637,4.94021,1.67444,1.16775,4.52724
06557,1.33152,0.67334,4.90595,0.26375,1.13810,3.74691
06558,1.31565,1.11686,4.46121,1.71322,0.89038,4.77273
06559,1.15876,3.27905,3.47057,1.63108,3.24984,3.62682
06560,1.19984,4.53627,3.20379,0.23051,0.68216,4.13299
06561,1.22079,0.63640,4.91725,0.12843,0.31320,4.55511
06562,1.29026,0.71656,4.83824,0.21390,1.60108,3.35946
06563,1.26542,1.18633,4.39190,1.56356,0.90420,4.71965
06564,1.00590,3.14369,3.44574,0.88763,3.18624,3.37975
06565,1.34825,4.50206,3.26102,1.82086,5.88185,3.15932
06566,1.03238,2.10048,3.80727,0.29485,0.90039,3.99880
06567,1.30057,0.65366,4.92150,0.80507,4.68476,3.00253
06568,1.15257,1.80981,3.98447,0.39863,2.63059,3.19853
06569,1.12731,3.08436,3.51178,0.36839,1.26302,3.80155
06570,1.30816,0.76395,4.78859,0.30846,0.33727,4.87131
06571,1.10705,2.53292,3.67499,0.24235,0.38301,4.65609
06572,1.23095,5.14577,3.10541,1.14745,3.39656,3.43572
06573,1.06835,5.10745,3.05037,0.39364,3.14699,3.03738
06574,1.02941,2.10118,3.80573,1.44745,1.42578,4.29056
06575,1.10516,1.83607,3.95371,0.55077,1.32321,3.93578
06576,1.22260,1.72962,4.04945,1.58380,5.85491,3.10273
06577,1.30970,1.09049,4.48000,1.01544,2.79705,3.55132
06578,1.10093,0.97382,4.50287,1.58319,5.99570,3.08192
06579,1.30662,5.23343,3.11664,0.19755,1.37097,3.45970
06580,1.37996,1.30433,4.34716,1.83901,3.69162,3.56822
06581,1.13980,0.67002,4.84272,1.23206,3.55550,3.42690
06582,1.19458,2.84213,3.60800,0.50537,1.56953,3.75013
06583,1.31383,0.87816,4.66946,1.36192,3.36453,3.51837
06584,1.28908,4.25185,3.29119,1.45243,4.10402,3.37374
06585,1.29451,3.55125,3.44941,0.94765,1.01672,4.40031
06586,1.10455,3.11037,3.49563,1.65275,1.83894,4.12714
06587,1.32760,5.78398,3.03668,1.28376,0.93029,4.60932
06588,1.31564,4.87267,3.18167,1.07657,0.77034,4.69674
06589,1.12002,2.15314,3.82115,1.16523,1.18328,4.35831
06590,1.38087,1.09553,4.49897,0.38225,0.98289,4.03540
06591,1.08951,2.98637,3.52501,0.65201,0.83829,4.40553
06592,1.20719,1.79642,4.01103,1.31533,0.60277,4.99679
06593,1.23377,5.24970,3.08903,0.45131,2.08412,3.45470
06594,1.30309,1.07835,4.48752,1.63505,0.76005,4.88991
06595,1.17050,2.29022,3.78669,1.38049,0.65326,4.94793
06596,1.23600,1.00602,4.52487,1.12042,2.92328,3.55571
06597,1.09173,0.95737,4.51403,0.94593,2.34884,3.67222
06598,1.37285,1.15476,4.45071,0.74451,2.47431,3.52303
06599,1.02320,3.59346,3.33700,0.40263,0.95405,4.08383
06600,1.36821,2.84610,3.66572,1.26759,0.95952,4.57694
06601,1.01480,1.49501,4.09516,1.34576,2.08520,3.92874
06602,1.37006,1.47215,4.23891,0.59286,1.26434,4.00729
06603,1.09508,1.13572,4.36697,0.63806,2.38957,3.48629
06604,1.15715,3.27843,3.47013,1.25436,1.44276,4.21810
06605,1.09763,0.92624,4.54508,0.23829,0.41977,4.56916
06606,1.04852,0.90147,4.54874,0.90598,4.14520,3.16009
06607,1.29033,5.93323,3.00218,0.52694,0.47774,4.80146
06608,1.36105,0.67747,4.91017,1.15573,1.62554,4.07893
06609,1.39729,1.33898,4.32981,1.86423,1.53858,4.33433
06610,1.10943,4.22337,3.23185,1.35459,1.94526,3.99192
06611,1.25086,2.02406,3.92283,1.26751,1.03290,4.51290
06612,1.31790,5.36556,3.09872,1.29717,3.76329,3.39993
06613,1.24056,5.51662,3.04834,1.76991,2.65517,3.83784
06614,1.08680,0.79138,4.67745,1.23484,1.62533,4.10780
06615,1.02430,1.42978,4.13796,0.21229,0.30767,4.78884
06616,1.16299,3.89109,3.32350,0.32942,0.56343,4.45414
06617,1.29885,2.22719,3.85611,1.02634,0.70925,4.74776
06618,1.26996,5.09547,3.12749,0.35303,0.95229,4.02834
06619,1.23996,0.89090,4.63182,1.30189,1.37844,4.27386
06620,1.10572,0.58388,4.94906,1.33669,2.36076,3.81800
06621,1.17047,0.76908,4.73448,0.98826,1.61873,4.01459
06622,1.12471,4.29088,3.22402,1.01188,1.15382,4.31892
06623,1.18505,1.22739,4.33384,1.22741,3.59572,3.41548
06624,1.03277,0.91618,4.52811,1.40632,1.55488,4.20276
06625,1.23352,0.65950,4.89078,0.60643,1.25172,4.02584
06626,1.24282,4.78259,3.17315,1.44312,3.47791,3.51473
06627,1.09212,2.20490,3.78956,0.94777,0.86696,4.53878
06628,1.24972,4.00930,3.32874,1.20445,3.39415,3.45739
06629,1.06792,3.46334,3.38762,1.10523,0.70987,4.77916
06630,1.31758,4.01542,3.35038,0.75341,0.96282,4.34800
06631,1.32867,0.71984,4.84701,0.51089,0.49134,4.76363
06632,1.08834,1.58388,4.07539,1.38224,1.61678,4.16135
06633,1.31988,0.71468,4.85038,1.81797,2.59616,3.86899
06634,1.27358,2.24715,3.83983,1.39728,3.36631,3.52904
06635,1.07707,1.73613,3.99115,1.48774,0.76372,4.84473
06636,1.24346,0.87499,4.64869,1.51094,0.91489,4.69457
06637,1.18684,4.98039,3.11793,0.32418,0.63868,4.33828
06638,1.35796,1.02002,4.55374,0.45087,0.45797,4.77044
06639,1.35596,0.77089,4.79633,1.48095,1.57234,4.21551
06640,1.08676,0.85844,4.60677,0.78691,4.51809,3.02409
06641,1.31722,4.32750,3.28525,0.50244,0.85631,4.27390
06642,1.04226,0.96350,4.48834,0.51698,0.74642,4.40558
06643,1.05162,3.92762,3.27167,0.40176,2.36852,3.29308
06644,1.01505,4.52962,3.13243,1.39373,0.91400,4.66035
06645,1.32945,3.14181,3.56738,1.46965,0.90149,4.69536
06646,1.18020,1.15526,4.38467,1.55264,1.02443,4.60817
06647,1.11401,2.59773,3.65577,1.04073,4.83110,3.08731
06648,1.09802,5.03942,3.07392,1.48339,1.23039,4.42924
06649,1.29217,0.72103,4.83349,1.78945,3.68464,3.55800
06650,1.11118,2.95299,3.54333,0.33261,2.68964,3.10061
06651,1.18184,2.74255,3.63432,0.40427,2.74415,3.16793
06652,1.28744,0.80723,4.73380,0.36258,2.12350,3.34336
06653,1.22966,2.43248,3.75576,1.84071,6.38952,3.09212
06654,1.25459,1.46250,4.20638,1.64167,0.77578,4.87388
06655,1.01908,0.61849,4.86361,0.68223,0.72192,4.55502
06656,1.27786,1.15692,4.41795,1.59886,2.21665,3.95048
06657,1.25280,1.37993,4.25624,0.53717,0.68709,4.49415
06658,1.11236,1.79246,3.97741,0.67674,0.94256,4.31987
06659,1.26586,1.25210,4.34517,1.72790,6.63986,3.03127
06660,1.16334,1.27623,4.29191,0.23932,2.08666,3.17815
06661,1.04486,3.74159,3.31101,0.63269,1.03442,4.20986
06662,1.35350,1.85373,4.03343,0.36987,0.56068,4.50869
06663,1.03098,2.26397,3.74158,0.85169,4.82261,3.00178
06664,1.24683,2.92322,3.60215,0.16689,1.87118,3.11628
06665,1.10388,3.80753,3.31970,0.90393,0.79890,4.58921
06666,1.05896,1.07979,4.39627,0.82998,0.96892,4.38456
06667,1.39474,2.30600,3.85684,0.74030,1.08195,4.23906
06668,1.37084,2.18345,3.89677,1.43055,1.51302,4.23388
06669,1.19997,3.69728,3.38148,0.63017,1.07233,4.17687
06670,1.34888,4.46024,3.26933,0.86481,2.47327,3.58844
06671,1.02306,4.35444,3.17011,0.90134,3.78536,3.23674
06672,1.13665,3.37323,3.43760,0.97652,4.06452,3.20973
06673,1.11332,1.44845,4.16288,0.13813,0.20282,4.96411
06674,1.15285,3.41897,3.43205,0.47999,0.37855,4.96306
06675,1.00939,2.48869,3.65019,0.87412,2.34121,3.64075
06676,1.24413,1.82794,4.00901,0.95343,2.20356,3.73111
06677,1.00441,0.63142,4.83934,0.47209,1.23010,3.93221
06678,1.24106,1.73204,4.05475,0.91008,4.47870,3.09484
06679,1.13525,1.66492,4.05037,0.68770,2.09312,3.63388
06680,1.05713,0.89471,4.55882,0.28421,0.27952,4.99887
06681,1.33288,0.76604,4.79436,0.75862,0.47043,4.97310
06682,1.30672,3.81119,3.39213,1.37593,1.51792,4.21417
06683,1.18988,0.68601,4.84091,0.17890,0.37118,4.55152
06684,1.32730,2.36747,3.81247,1.67230,1.13624,4.55044
06685,1.18666,3.33932,3.46508,0.69262,0.53483,4.82213
06686,1.32963,1.17159,4.42425,1.65132,1.76566,4.16208
06687,1.19615,5.06027,3.10751,1.17977,2.51410,3.70910
06688,1.37456,1.23081,4.39585,0.78636,0.65578,4.70017
06689,1.17634,2.47444,3.72165,1.60919,1.26381,4.44131
06690,1.23345,0.71693,4.81823,1.03563,2.46602,3.66928
06691,1.37544,3.77150,3.42348,1.98451,2.72248,3.86579
06692,1.32999,1.41542,4.26015,1.63643,0.96466,4.68321
06693,1.38153,1.25947,4.37805,1.91986,0.90042,4.81245
06694,1.09884,0.60351,4.91764,1.43439,1.30045,4.36655
06695,1.00725,0.66655,4.79354,1.05372,5.06111,3.05230
06696,1.33724,3.59073,3.45391,0.65265,0.52178,4.81778
06697,1.05216,0.87906,4.57211,0.80903,1.15814,4.21851
06698,1.09317,2.23056,3.77993,1.29999,1.13674,4.44068
06699,1.31871,5.13983,3.13632,1.43679,2.94018,3.65871
06700,1.35768,1.91612,4.00602,0.15661,0.57546,4.11287
06701,1.26080,2.35973,3.79299,0.96509,2.63094,3.58241
06702,1.25582,2.81881,3.63686,0.72988,0.88364,4.40877
06703,1.21911,1.77224,4.02707,1.12695,0.78298,4.70247
06704,1.24117,4.86513,3.15771,0.14605,1.59578,3.19662
06705,1.36965,4.78428,3.21505,0.17890,1.46443,3.35935
06706,1.15640,2.02417,3.88868,0.38795,0.89665,4.12160
06707,1.14355,2.86261,3.58280,1.00855,4.40276,3.15432
06708,1.07496,3.04355,3.50270,0.80835,3.53251,3.24950
06709,1.02544,2.92351,3.51717,0.72221,2.17093,3.62344
06710,1.24712,1.13319,4.42537,1.49605,1.00410,4.60946
06711,1.22102,0.74003,4.78630,0.84795,2.92776,3.43336
06712,1.21603,1.66481,4.08029,0.15175,0.34335,4.54772
06713,1.24262,1.10558,4.44522,1.38739,1.72662,4.10588
06714,1.29894,1.16935,4.41577,0.32306,0.57203,4.43252
06715,1.35008,1.17434,4.42884,0.57066,2.38797,3.43839
06716,1.13559,1.10255,4.40849,1.65191,4.04376,3.44248
06717,1.38738,5.44490,3.10828,0.24540,0.31342,4.83568
06718,1.11428,2.62980,3.64522,1.63794,3.47130,3.57138
06719,1.29204,0.91165,4.62968,0.63711,0.52894,4.79547
06720,1.14349,1.27783,4.28335,1.02993,3.90381,3.26790
06721,1.04491,2.56379,3.63938,0.59574,0.64116,4.59919
06722,1.38293,0.99281,4.58514,0.26560,1.74287,3.37976
06723,1.02877,3.82686,3.28470,0.32751,2.43834,3.17910
06724,1.12591,0.63277,4.88707,0.29910,0.37296,4.77055
06725,1.16667,0.78186,4.71876,0.99849,0.88832,4.54027
06726,1.26234,4.41375,3.24963,0.95131,1.38348,4.13445
06727,1.07493,0.68083,4.80337,0.40912,0.79173,4.25276
06728,1.36758,1.03048,4.54794,1.69349,3.91366,3.48168
06729,1.38889,3.16550,3.57985,1.60376,4.15333,3.40641
06730,1.38469,1.70641,4.11525,0.73018,1.73910,3.82085
06731,1.18320,1.99853,3.90970,0.28850,0.81568,4.07517
06732,1.08899,2.79009,3.58386,1.08584,1.32625,4.22858
06733,1.29901,2.04351,3.93092,1.94689,4.59876,3.40213
06734,1.36950,1.91920,4.00839,0.59226,0.60924,4.64100
06735,1.12494,1.09201,4.41275,0.15243,0.99157,3.62849
06736,1.02250,0.70878,4.74671,1.12158,3.57751,3.38074
06737,1.31430,3.01517,3.59814,0.61233,1.10359,4.13943
06738,1.05029,1.01934,4.44274,1.51980,3.91406,3.43460
06739,1.01701,1.48304,4.10309,0.18948,0.64766,4.09293
06740,1.13548,4.41594,3.20320,0.62774,0.68572,4.56355
06741,1.03904,0.61755,4.87335,0.60943,1.55307,3.84061
06742,1.17335,2.42023,3.73978,0.16696,1.53854,3.28645
06743,1.37267,1.73583,4.09662,0.87166,0.62909,4.78099
06744,1.35174,1.35043,4.30802,1.02011,1.01169,4.43662
06745,1.23625,2.86186,3.61688,0.48901,0.95274,4.16943
06746,1.07175,3.16416,3.46764,0.73982,0.51362,4.88591
06747,1.36723,1.32975,4.32637,1.84821,1.32156,4.46265
06748,1.12174,1.82354,3.96613,0.13449,0.91194,3.64682
06749,1.13100,2.63778,3.64905,1.31110,2.44906,3.77770
06750,1.10759,1.65255,4.04614,0.31814,1.05742,3.89220
06751,1.00878,2.39393,3.68364,0.32024,1.35452,3.67997
06752,1.38472,1.11016,4.48866,1.75656,0.73261,4.95298
06753,1.35891,1.02394,4.55071,0.14008,0.67753,3.92260
06754,1.28257,0.97454,4.56855,0.58838,2.73902,3.33253
06755,1.34414,1.21993,4.39384,1.84496,3.86285,3.53024
06756,1.35837,1.16230,4.44045,1.79651,1.07927,4.62624
06757,1.25734,1.11266,4.44479,1.34732,4.46523,3.26785
06758,1.20309,0.69350,4.83628,1.59639,4.68881,3.29908
06759,1.29247,1.56370,4.16118,0.34737,0.31453,4.98353
06760,1.16267,2.78557,3.61370,0.23014,1.10223,3.71552
06761,1.04644,1.14370,4.34115,0.74953,2.03229,3.69689
06762,1.02684,2.66162,3.59928,0.99841,1.36608,4.16642
06763,1.16828,1.12604,4.40251,1.36727,4.44734,3.27772
06764,1.36189,2.07990,3.93612,0.42755,0.97023,4.09531
06765,1.01208,0.73262,4.71353,1.26537,4.82029,3.17414
06766,1.33278,1.38407,4.28051,0.21460,0.57617,4.24861
06767,1.26399,5.67178,3.03237,0.36978,2.75663,3.12526
06768,1.35356,0.72810,4.84516,1.62890,5.12754,3.23014
06769,1.28850,2.27048,3.83592,0.68848,0.55337,4.78993
06770,1.09171,1.74307,3.99354,0.84820,2.40585,3.60403
06771,1.31741,4.28597,3.29369,0.14077,0.20112,4.97968
06772,1.37235,0.83370,4.73352,1.87847,4.44292,3.41654
06773,1.30136,0.62257,4.96409,1.88434,2.61459,3.87842
06774,1.19897,1.12049,4.41806,0.26516,2.55506,3.04678
06775,1.21639,1.77078,4.02681,0.46545,1.43950,3.78952
06776,1.05073,1.11794,4.36273,0.41070,1.35556,3.78735
06777,1.32846,3.52618,3.46681,0.15879,0.24179,4.87203
06778,1.35550,2.74015,3.69462,0.47242,2.09022,3.47201
06779,1.25461,1.16642,4.40286,0.88675,1.46089,4.05663
06780,1.02342,1.03222,4.42058,0.87730,4.01960,3.17285
06781,1.30490,2.91648,3.62393,1.00866,2.44443,3.66546
06782,1.01329,1.18392,4.29715,0.65993,4.14917,3.02164
06783,1.04959,0.89945,4.55113,1.53276,2.53411,3.81589
06784,1.39661,1.77571,4.08440,0.42817,3.08140,3.09219
06785,1.11054,1.27159,4.27491,1.30380,4.33175,3.27995
06786,1.11196,0.59627,4.93326,1.60464,4.62614,3.31301
06787,1.00091,4.58611,3.11557,0.75746,2.72491,3.44672
06788,1.32811,2.57971,3.73816,1.22580,1.70513,4.06297
06789,1.03363,5.20969,3.01881,0.97748,2.84354,3.52046
06790,1.09695,0.67209,4.82340,1.29315,0.92490,4.61753
06791,1.15705,2.90769,3.57432,1.02132,1.24803,4.25478
06792,1.12485,3.49503,3.40226,0.39027,0.39868,4.82818
06793,1.39709,2.58733,3.75759,0.81666,0.52294,4.91321
06794,1.05542,1.23699,4.27676,1.05354,4.64604,3.12655
06795,1.37597,3.69764,3.44083,0.39887,2.28695,3.32039
06796,1.26120,3.78825,3.38197,0.51197,2.23445,3.44897
06797,1.14810,4.23458,3.24443,0.11880,1.35244,3.25065
06798,1.12342,3.10413,3.50473,0.54704,0.96084,4.21079
06799,1.02331,4.05593,3.23190,0.61913,1.06577,4.17452
06800,1.32455,1.03615,4.52929,1.38324,0.92644,4.64533
06801,1.28912,3.06074,3.57671,1.45756,3.56062,3.49864
06802,1.15855,2.08015,3.86579,0.57972,0.60820,4.63319
06803,1.03227,1.77898,3.95152,0.79128,2.58490,3.51151
06804,1.22476,4.69908,3.18209,0.85685,3.03720,3.40603
06805,1.06034,1.17593,4.32274,0.61674,0.97711,4.24828
06806,1.10103,2.36172,3.73341,1.30561,2.20929,3.86537
06807,1.26556,1.17201,4.40249,1.48969,3.13414,3.61893
06808,1.12157,0.94112,4.54061,0.74938,3.50791,3.22268
06809,1.34414,1.48922,4.22059,1.42444,3.74545,3.44470
06810,1.02613,3.91744,3.26326,0.35700,1.15905,3.86253
06811,1.38580,5.44435,3.10788,0.85443,2.32790,3.63582
06812,1.06192,2.60716,3.63183,0.96331,2.10776,3.77419
06813,1.35957,0.73445,4.83955,1.07285,0.67450,4.81064
06814,1.28762,0.86276,4.67608,0.14121,0.21187,4.93579
06815,1.26953,3.15153,3.54467,1.44424,3.88108,3.41980
06816,1.25334,0.86852,4.65857,1.35380,5.92725,3.02391
06817,1.00695,2.35335,3.69770,0.73064,0.68016,4.63655
06818,1.11287,0.68165,4.81739,1.54377,1.07939,4.56029
06819,1.10976,0.94583,4.53168,0.21443,1.93565,3.19570
06820,1.37867,3.71782,3.43695,1.27129,1.49734,4.19167
06821,1.31457,0.72222,4.83951,0.64273,1.62502,3.82438
06822,1.13085,5.51847,3.00783,1.53695,6.15449,3.04634
06823,1.05287,2.86362,3.54661,1.56400,6.49876,3.00664
06824,1.18080,4.31989,3.23930,0.44476,0.76201,4.32228
06825,1.32050,3.47973,3.47571,1.66076,1.44310,4.33978
06826,1.15024,0.68190,4.83142,0.86870,1.52344,4.01129
06827,1.15065,1.56326,4.11095,1.21427,1.01271,4.51142
06828,1.13970,1.49615,4.14490,1.54509,1.63143,4.20188
06829,1.38098,1.36789,4.30615,1.31017,0.75182,4.80317
06830,1.32575,5.05813,3.15255,0.73946,3.67244,3.17707
06831,1.35156,0.93334,4.62883,0.51319,1.20389,3.98718
06832,1.08074,0.55096,4.98955,1.41899,3.64336,3.46704
06833,1.10852,0.55533,4.99371,0.24319,0.61817,4.24179
06834,1.18385,2.54043,3.70155,0.24148,2.33882,3.08295
06835,1.36870,1.42084,4.26929,1.57263,1.19371,4.48090
06836,1.38458,1.32499,4.33496,1.11510,3.04693,3.51766
06837,1.21114,5.62868,3.02045,1.38941,0.87415,4.69772
06838,1.11473,4.07819,3.26430,1.05625,0.67023,4.80939
06839,1.02483,3.79032,3.29137,0.67684,0.49766,4.87468
06840,1.12865,0.80233,4.68192,1.17352,0.62044,4.92216
06841,1.19606,2.58616,3.69051,0.18649,0.62816,4.11257
06842,1.18122,2.13317,3.85235,0.99930,2.24195,3.73651
06843,1.11571,3.26530,3.45777,0.80272,1.30950,4.10842
06844,1.15633,3.60305,3.38781,1.26985,3.97739,3.34262
06845,1.24792,1.58996,4.13148,0.43025,1.79010,3.56603
06846,1.09087,2.67256,3.62199,1.07771,0.55625,4.98003
06847,1.24705,3.59569,3.42239,0.38052,0.59291,4.47247
06848,1.20551,1.35271,4.25683,0.43158,0.57824,4.54890
06849,1.03947,1.19248,4.30198,0.99854,2.90600,3.51084
06850,1.26081,4.96764,3.14642,1.62208,1.03028,4.62223
06851,1.33157,3.72537,3.42009,1.63706,0.70254,4.95879
06852,1.32178,1.96543,3.97231,1.96516,4.14874,3.49563
06853,1.02897,2.04336,3.82978,0.55953,0.99896,4.18680
06854,1.24031,4.53811,3.21785,1.47719,0.99698,4.61013
06855,1.35421,1.24707,4.37797,1.34751,2.20833,3.87947
06856,1.38661,1.46750,4.24687,0.24583,0.48628,4.45492
06857,1.30372,0.62980,4.95484,1.49578,1.60145,4.20391
06858,1.36068,0.96831,4.59980,1.37504,5.11462,3.15876
06859,1.24161,2.70227,3.66860,1.42336,1.08613,4.51962
06860,1.06749,2.89260,3.54385,1.02322,2.12663,3.79265
