simulation,period,t0,ecc,per0,q,sma,incl,reqv1,reqv2,teff1,teff2,grb1,grb2,alb1,alb2,l3
15731,17.51565,0.96632,0.00000,0.00000,0.78621,36.08413,76.19847,1.03124,4.38800,8499.74124,3559.03203,0.10600,0.39930,0.52834,0.84825,0.23204
15732,5.32043,-0.88636,0.00000,0.00000,0.13400,14.41786,87.72278,1.03687,1.67643,14090.42169,4488.15164,0.41013,0.91540,0.78656,0.16000,0.64343
15733,17.51765,0.63862,0.00000,0.00000,0.69835,36.93098,74.48942,5.07958,0.88652,4524.47233,8963.64447,0.47048,0.02659,0.27403,0.78044,0.67361
15734,11.31834,0.72821,0.00000,0.00000,0.93376,27.49172,84.05018,4.36899,1.11523,12904.22362,14609.19984,0.94739,0.00866,0.53628,0.36052,0.90259
15735,17.95741,0.15349,0.00000,0.00000,1.09404,37.36168,74.52375,1.00223,3.62776,7996.37888,5531.68653,0.69776,0.98595,0.31759,0.74912,0.24059
15736,13.16419,0.31249,0.00000,0.00000,0.85241,32.21448,80.07735,1.77250,1.37439,13696.08935,12172.31340,0.29766,0.97815,0.59612,0.66617,0.08090
15737,3.78284,-0.30095,0.00000,0.00000,0.83209,13.08407,87.86052,1.78369,0.88665,12824.54107,13500.88908,0.35275,0.38602,0.70500,0.49698,0.61557
15738,22.62357,-0.70399,0.00000,0.00000,1.03719,43.76487,80.53093,1.39459,0.69057,5933.12125,11410.14266,0.70486,0.80308,0.73083,0.01795,0.84026
15739,5.77201,-0.92790,0.00000,0.00000,0.45529,16.62010,88.56845,2.29697,1.61252,7543.49915,14626.61074,0.62598,0.16649,0.20715,0.68337,0.96774
15740,8.10285,-0.57187,0.00000,0.00000,1.34299,24.32031,81.33718,2.40467,0.85921,8586.72081,13419.16090,0.85143,0.16599,0.40591,0.93807,0.85159
15741,23.06572,0.66212,0.00000,0.00000,0.16183,38.73933,71.47683,5.50551,1.02624,11780.69044,9938.66622,0.73328,0.44271,0.49611,0.75724,0.82065
15742,2.98993,-0.50142,0.00000,0.00000,1.13175,12.43379,83.16039,0.61327,1.56236,14279.99604,9986.51984,0.97686,0.56275,0.91528,0.47074,0.30058
15743,20.70586,-0.63838,0.00000,0.00000,0.79799,42.89268,85.40328,1.07761,1.12709,8967.51055,14788.11944,0.19683,0.78291,0.00451,0.01303,0.24652
15744,18.45486,0.22210,0.00000,0.00000,0.90644,39.75033,87.09646,0.95972,5.44685,12677.71793,9636.16525,0.62217,0.01710,0.79180,0.95314,0.08880
15745,3.24902,-0.01060,0.00000,0.00000,1.22050,12.88241,75.62166,1.57546,1.06269,11042.81258,5602.31113,0.08501,0.06986,0.71627,0.88283,0.41261
15746,6.87562,0.38381,0.00000,0.00000,0.65925,20.08672,80.72850,2.05735,0.58343,10021.37855,10208.47965,0.31490,0.75168,0.14807,0.09816,0.37370
15747,1.55292,-0.68395,0.00000,0.00000,1.44287,8.44856,80.43429,1.16097,4.50196,4260.88432,12985.00198,0.00226,0.04058,0.58424,0.21398,0.80365
15748,4.74392,-0.98166,0.00000,0.00000,0.28246,13.39938,89.18004,0.91233,1.06188,12691.94871,8638.55879,0.16799,0.01275,0.32412,0.16050,0.98399
15749,24.80972,0.82944,0.00000,0.00000,1.05667,47.67513,80.72412,0.56325,0.71702,4764.26073,11396.31300,0.23932,0.67127,0.88562,0.62104,0.13653
15750,4.42661,0.47776,0.00000,0.00000,1.26476,15.42821,86.87858,0.65143,1.95916,10204.62003,6660.41451,0.53855,0.19056,0.66054,0.83489,0.40101
15751,10.75902,0.28824,0.00000,0.00000,0.23048,22.85888,74.62549,4.31842,0.48638,5092.04445,3752.02348,0.37256,0.96233,0.49943,0.07633,0.63454
15752,8.01564,-0.78040,0.00000,0.00000,0.85526,21.14467,78.35928,0.60874,3.38522,14230.22225,12047.53791,0.90682,0.22185,0.92606,0.33784,0.01361
15753,15.02462,0.62823,0.00000,0.00000,0.31986,30.47455,84.29637,1.21238,2.39992,5655.00719,3611.89905,0.19170,0.30490,0.64144,0.97402,0.22847
15754,7.88191,-0.65788,0.00000,0.00000,0.33001,19.59868,74.50090,2.34006,2.56283,10064.59246,7012.43712,0.37943,0.33256,0.41662,0.31930,0.87673
15755,12.31680,0.89471,0.00000,0.00000,0.85776,30.82765,89.08127,2.65993,0.60884,13872.28482,4230.40059,0.53250,0.69511,0.66401,0.13650,0.65410
15756,17.33793,0.09474,0.00000,0.00000,1.08861,36.19364,71.69039,4.28290,2.16947,11142.21093,4164.06071,0.45441,0.15283,0.73955,0.62886,0.25142
15757,4.07126,-0.89193,0.00000,0.00000,0.34837,12.24326,73.35123,1.24639,1.74663,12120.46214,12448.52992,0.76273,0.81159,0.74023,0.06468,0.28790
15758,12.86837,-0.34689,0.00000,0.00000,0.61089,29.43662,79.33326,0.72450,4.34414,5266.78192,12644.96669,0.34208,0.31202,0.66718,0.08038,0.78015
15759,20.52883,0.88009,0.00000,0.00000,0.29086,34.67607,79.42086,1.16352,0.91958,14021.67092,12314.59397,0.99158,0.39438,0.72905,0.44654,0.69270
15760,17.27163,0.42407,0.00000,0.00000,0.95842,37.89100,74.91348,0.83511,4.49636,5301.59334,5345.16145,0.34469,0.03055,0.77313,0.65700,0.16507
15761,15.45144,0.44889,0.00000,0.00000,1.38309,37.70821,83.60778,1.24795,5.01646,4371.14212,4080.62889,0.50182,0.89941,0.19776,0.86007,0.87169
15762,20.06844,-0.99717,0.00000,0.00000,0.46480,36.17922,88.48757,3.31100,0.84008,6206.41284,4166.17598,0.86839,0.29501,0.86338,0.20020,0.38156
15763,4.66486,-0.84300,0.00000,0.00000,1.27221,15.91807,71.93495,3.61472,2.78587,12415.57102,7553.96059,0.84276,0.16161,0.95129,0.51189,0.17360
15764,3.78430,0.04812,0.00000,0.00000,0.92444,13.90986,80.44656,0.78576,4.07841,11233.29556,8436.40448,0.53397,0.20596,0.67986,0.13146,0.37415
15765,2.03540,-0.22186,0.00000,0.00000,1.39628,9.73369,72.96310,1.62928,5.06906,5886.64656,12711.34452,0.80332,0.92252,0.47611,0.42370,0.72998
15766,19.21751,0.79260,0.00000,0.00000,1.25755,39.74137,73.78715,3.51639,1.52325,3663.27454,10077.63545,0.64044,0.30208,0.93353,0.46034,0.60443
15767,22.33471,0.17886,0.00000,0.00000,0.48295,38.40743,72.94489,4.47355,2.19703,8442.94201,11883.17086,0.11342,0.15015,0.55143,0.75081,0.69932
15768,2.08827,-0.97588,0.00000,0.00000,1.11000,9.70428,84.92069,0.65160,0.64932,14515.47977,11422.61172,0.91950,0.71691,0.20553,0.98826,0.98048
15769,3.67102,-0.76621,0.00000,0.00000,1.28248,14.65212,80.21627,3.99513,4.00335,4361.19464,14234.21280,0.98129,0.65533,0.79295,0.31840,0.39928
15770,9.40539,-0.64231,0.00000,0.00000,1.43643,27.84986,70.41493,1.99345,0.72955,5038.49276,6776.76290,0.10390,0.07287,0.49990,0.28450,0.59514
15771,23.16326,-0.20660,0.00000,0.00000,0.34141,39.32232,75.08861,5.00587,2.24682,7202.19909,9390.22392,0.05501,0.69595,0.95691,0.39301,0.73395
15772,6.64966,0.01527,0.00000,0.00000,0.11993,15.94058,79.02860,1.92732,1.08435,4873.32837,5391.16982,0.10621,0.81194,0.32761,0.70921,0.43360
15773,0.21048,-0.69614,0.00000,0.00000,1.25624,2.10516,78.44282,0.77077,1.18786,6949.92068,11336.78290,0.36517,0.19659,0.37754,0.53183,0.54247
15774,1.01268,0.16008,0.00000,0.00000,0.64309,5.39932,88.41580,0.89488,1.09865,4128.27154,10553.61623,0.56932,0.08565,0.11904,0.38295,0.00861
15775,11.09087,0.12766,0.00000,0.00000,1.00017,28.55523,79.13909,4.33227,0.80483,8707.80030,9123.23646,0.76699,0.33575,0.10435,0.35937,0.53293
15776,5.64969,0.42059,0.00000,0.00000,0.60759,17.33905,70.58427,1.75284,0.90221,3898.44710,7703.58959,0.91582,0.58381,0.69295,0.18147,0.24508
15777,4.86120,0.62143,0.00000,0.00000,1.16482,15.67534,83.94451,1.80095,2.96088,7205.56147,11373.29851,0.74053,0.26065,0.56200,0.92258,0.89556
15778,4.89931,0.94625,0.00000,0.00000,0.67329,15.31017,76.12446,0.72410,0.47191,14325.61282,3676.53462,0.34623,0.01813,0.99901,0.32758,0.24867
15779,7.57867,0.63290,0.00000,0.00000,0.68397,19.94497,72.69925,2.50007,2.43562,7114.39656,5124.37653,0.52764,0.98192,0.51553,0.61992,0.93220
15780,7.58037,0.06849,0.00000,0.00000,1.04575,20.90552,74.18436,3.80773,0.55069,10651.23639,6075.30714,0.90746,0.61071,0.22731,0.70669,0.91473
15781,10.23277,0.54715,0.00000,0.00000,0.44538,25.03221,70.07477,2.50102,0.51838,14029.24533,8754.26301,0.64308,0.11731,0.09214,0.33486,0.72995
15782,12.85384,-0.33027,0.00000,0.00000,1.07389,31.40660,78.03917,2.53022,1.37623,9691.69502,10260.23468,0.50537,0.60662,0.09323,0.25422,0.16939
15783,9.51753,0.50420,0.00000,0.00000,0.65768,24.58878,77.98911,4.07854,2.10538,6157.10308,7208.50570,0.69255,0.22490,0.73768,0.51233,0.08457
15784,19.23492,0.99444,0.00000,0.00000,0.52966,36.72727,74.65895,2.91195,0.44585,12325.97254,8444.96991,0.78151,0.97282,0.52225,0.92035,0.77064
15785,22.53776,0.60630,0.00000,0.00000,0.52801,39.69513,72.50117,0.73514,0.91396,10104.12998,9157.25763,0.40150,0.54034,0.85583,0.74002,0.22605
15786,6.69457,0.83205,0.00000,0.00000,0.23883,16.36312,84.95731,2.04548,0.31317,11905.84841,12981.87123,0.52309,0.16557,0.19999,0.72151,0.51788
15787,16.36697,0.72418,0.00000,0.00000,0.41635,30.98050,76.12834,0.87455,2.32526,6106.57511,12327.80835,0.34947,0.16476,0.18621,0.08889,0.19086
15788,9.99146,-0.57977,0.00000,0.00000,0.33957,22.84866,78.62040,0.88805,1.68852,14344.04418,14209.75135,0.05411,0.67422,0.06819,0.10633,0.07329
15789,19.01648,-0.86981,0.00000,0.00000,1.34509,40.33526,70.96701,2.23461,1.05542,11250.25964,13276.57864,0.22993,0.60379,0.00692,0.04548,0.94687
15790,14.95990,-0.32757,0.00000,0.00000,1.29631,35.44046,86.54289,3.87586,2.53925,8342.78352,9599.54686,0.93454,0.61177,0.22935,0.29324,0.53004
15791,3.44989,-0.76553,0.00000,0.00000,0.47834,12.18667,86.88708,1.15145,2.53006,7236.70206,4022.65894,0.76957,0.57173,0.98030,0.69085,0.19462
15792,14.04616,0.08502,0.00000,0.00000,1.48797,36.72950,75.06499,0.91721,5.88531,11410.55613,13857.38803,0.53691,0.44722,0.73439,0.87228,0.71067
15793,4.01011,-0.37805,0.00000,0.00000,0.56547,12.93634,88.65957,1.41667,0.59876,14965.83583,3502.94626,0.19818,0.62513,0.34008,0.01606,0.29292
15794,6.60081,0.55769,0.00000,0.00000,0.66963,18.81858,72.52168,0.61243,3.59774,3586.62904,12900.43317,0.74376,0.42552,0.17914,0.51259,0.97584
15795,24.43598,0.63451,0.00000,0.00000,0.51409,41.86027,81.84926,2.36070,2.41521,8497.69636,7053.89319,0.29173,0.36673,0.33113,0.25615,0.34038
15796,12.77185,0.78221,0.00000,0.00000,0.54776,28.71454,86.10029,3.97403,2.34892,9095.18955,9451.21180,0.47082,0.40421,0.07207,0.65818,0.79306
15797,1.39214,-0.02061,0.00000,0.00000,1.31618,7.26574,72.27675,1.49283,3.21298,9819.11754,5363.96460,0.06488,0.13117,0.45525,0.69882,0.50589
15798,4.37448,0.80583,0.00000,0.00000,1.31507,15.07248,76.88522,0.57487,4.13639,4228.37012,14862.74282,0.20536,0.33122,0.61354,0.37285,0.34037
15799,11.16761,-0.77802,0.00000,0.00000,0.22873,23.03815,88.09794,0.93189,0.96215,11926.35678,14222.03223,0.59898,0.43267,0.82587,0.27767,0.90552
15800,13.08671,0.59259,0.00000,0.00000,1.07328,33.23605,70.70873,4.98080,1.98831,12051.52208,4142.83453,0.89187,0.26412,0.58222,0.58986,0.97859
15801,2.75956,-0.15241,0.00000,0.00000,0.78956,10.14459,84.94548,2.22875,3.53500,12971.34462,11648.27846,0.81052,0.75415,0.58360,0.25087,0.15341
15802,21.01089,0.22906,0.00000,0.00000,0.90485,41.81766,70.74435,1.06571,2.92964,9284.40891,14999.98326,0.56549,0.85489,0.26260,0.75455,0.58210
15803,5.31581,-0.71788,0.00000,0.00000,0.84156,17.39552,84.02221,1.68593,2.37509,3968.64570,4823.84868,0.22808,0.22702,0.27951,0.15347,0.38550
15804,24.36866,0.15737,0.00000,0.00000,1.03022,46.93175,84.12933,0.83937,1.18530,10168.52608,6193.12673,0.37059,0.60795,0.49234,0.91660,0.67888
15805,1.21653,-0.33982,0.00000,0.00000,0.24576,5.72078,77.31269,1.73434,1.37614,11793.23363,5655.84894,0.28684,0.43869,0.90949,0.32758,0.32111
15806,7.83612,-0.10559,0.00000,0.00000,0.31945,18.76026,83.47203,1.88957,1.54295,4803.15666,5909.23626,0.14224,0.18977,0.24209,0.81611,0.82435
15807,15.11538,0.18732,0.00000,0.00000,0.52872,31.36636,71.35732,2.40251,1.68882,4071.42229,11051.16084,0.63826,0.54108,0.32025,0.75576,0.49797
15808,3.12219,0.43119,0.00000,0.00000,0.77470,11.36194,89.64850,3.09282,0.61646,12151.43807,13909.21989,0.31491,0.52582,0.49690,0.53613,0.83306
15809,5.28853,-0.10856,0.00000,0.00000,0.66626,16.23271,82.49141,2.69621,3.23812,6319.69343,13164.73406,0.24534,0.64183,0.41820,0.10110,0.62903
15810,4.24741,0.30945,0.00000,0.00000,0.43826,13.56573,81.88204,2.98205,1.17200,7589.68288,3766.04711,0.88181,0.14424,0.96704,0.76985,0.81745
15811,10.01445,0.06072,0.00000,0.00000,0.81664,24.67481,72.05043,3.21049,0.70966,13518.07674,14678.27202,0.84152,0.68608,0.06500,0.58667,0.11955
15812,14.86278,0.71715,0.00000,0.00000,1.23463,36.61607,82.30523,5.70006,1.75100,13743.10869,14438.39904,0.09883,0.62453,0.06839,0.41128,0.29493
15813,3.53728,0.15197,0.00000,0.00000,0.73812,12.86329,86.14211,4.80719,1.25716,4951.86099,11058.81275,0.97658,0.16769,0.36682,0.88582,0.53960
15814,13.35583,-0.31714,0.00000,0.00000,0.85889,31.13245,89.32490,3.46751,1.50440,11045.44120,9244.11102,0.56429,0.31051,0.74179,0.65135,0.21339
15815,22.96848,0.83789,0.00000,0.00000,1.45739,46.50873,73.91211,2.53330,1.33987,9256.08859,5006.38558,0.79477,0.93329,0.09854,0.88574,0.85993
15816,15.98731,-0.02142,0.00000,0.00000,0.24856,30.04468,89.66344,2.85134,0.75887,8806.83428,10301.60088,0.37515,0.08541,0.05737,0.91895,0.14202
15817,24.79834,0.22349,0.00000,0.00000,1.20796,51.20970,82.84841,1.67305,1.02416,7279.48546,6023.41766,0.91748,0.95930,0.96734,0.35919,0.13220
15818,23.70458,-0.23550,0.00000,0.00000,1.49288,48.90144,85.35797,3.19675,3.11139,13966.12466,7240.54801,0.02274,0.59848,0.20855,0.98720,0.90419
15819,11.55018,-0.97889,0.00000,0.00000,0.99020,29.65876,86.02984,1.06209,1.06645,5391.78124,14140.18557,0.78332,0.12417,0.43651,0.05687,0.95332
15820,17.44465,0.31418,0.00000,0.00000,0.62863,36.99075,89.30768,4.40543,3.22229,8988.28667,13979.64086,0.54065,0.75854,0.51763,0.53056,0.82573
15821,0.91644,0.31459,0.00000,0.00000,1.02623,5.38320,72.35653,3.05603,4.82234,4251.35487,4905.32522,0.95477,0.84021,0.33878,0.61612,0.22326
15822,18.87762,-0.39349,0.00000,0.00000,0.80689,39.86712,89.42476,3.98773,5.21372,3762.35053,14260.10147,0.84276,0.57981,0.13217,0.56293,0.22055
15823,9.08030,0.31223,0.00000,0.00000,0.83080,25.05643,87.46827,1.08703,3.56784,10307.74418,6831.67663,0.01639,0.87194,0.21058,0.88027,0.35413
15824,9.29716,0.38427,0.00000,0.00000,1.01126,23.48950,79.22472,1.49755,4.01781,4987.26952,5847.94568,0.19170,0.94693,0.41912,0.62573,0.24805
15825,7.13209,0.58587,0.00000,0.00000,0.80745,19.59965,83.09085,0.58194,2.76114,3577.21836,11215.64013,0.49031,0.46112,0.28525,0.41067,0.44377
15826,3.63010,0.88707,0.00000,0.00000,0.27864,11.96998,72.16300,1.35071,2.27299,6141.67770,8640.73768,0.00985,0.07409,0.54981,0.35508,0.61135
15827,14.76350,-0.93746,0.00000,0.00000,0.35187,28.55879,80.33593,0.99921,1.52281,6384.88731,13302.71660,0.06219,0.03743,0.60454,0.10596,0.13589
15828,12.70662,0.29267,0.00000,0.00000,1.12020,30.77011,78.64923,0.81198,1.95054,9003.41740,7543.36538,0.67459,0.78296,0.65317,0.23287,0.51420
15829,0.65594,0.87441,0.00000,0.00000,0.96119,4.12729,84.96440,0.99963,0.65926,5794.34081,10073.58058,0.93957,0.07743,0.25672,0.12319,0.40086
15830,6.58718,0.90688,0.00000,0.00000,0.59456,17.64662,74.40624,1.23848,1.89372,11078.86341,10101.87739,0.79734,0.69455,0.99410,0.11135,0.11791
15831,14.77726,-0.21045,0.00000,0.00000,0.90034,33.63651,74.59566,0.90121,2.11260,8130.95028,6553.81880,0.68338,0.02080,0.80701,0.28636,0.56496
15832,10.48323,-0.20231,0.00000,0.00000,1.49198,27.35953,74.93192,0.54457,2.69228,6621.24929,13018.18934,0.85979,0.54791,0.78049,0.44653,0.21757
15833,23.88005,-0.89481,0.00000,0.00000,0.29240,38.02971,80.59515,4.50928,2.63446,6910.25282,5842.62563,0.22615,0.40227,0.21900,0.82293,0.20613
15834,4.75807,0.60633,0.00000,0.00000,0.12946,13.17263,81.82040,4.59262,0.26821,4864.13343,6224.12898,0.69415,0.83236,0.42490,0.47228,0.21275
15835,16.93512,0.60679,0.00000,0.00000,0.33354,32.11376,83.82617,5.23706,0.32861,9182.99805,4195.36403,0.05722,0.94540,0.93398,0.42618,0.11391
15836,20.70210,0.92515,0.00000,0.00000,0.27676,35.31261,71.00149,3.95172,1.30228,8314.41453,7154.44677,0.95594,0.51865,0.44156,0.82043,0.90591
15837,21.34296,0.81043,0.00000,0.00000,0.10398,34.37627,80.05231,3.25877,0.72634,13442.47428,3865.68901,0.48398,0.25812,0.41429,0.12842,0.05299
15838,13.14618,0.06980,0.00000,0.00000,1.35837,31.74999,85.42083,0.53898,1.95313,7987.27524,9628.74028,0.49078,0.49905,0.53312,0.52342,0.20422
15839,15.44680,0.60782,0.00000,0.00000,1.17130,35.90098,88.54383,2.28597,1.15114,4328.94746,7899.99408,0.84795,0.26968,0.08838,0.68587,0.59894
15840,18.03401,-0.73568,0.00000,0.00000,1.20135,40.44287,73.82293,1.44090,1.45198,6330.33279,6684.69185,0.96919,0.59610,0.51775,0.41391,0.58201
15841,1.59348,0.23572,0.00000,0.00000,0.96854,7.70378,73.06628,2.20985,1.68447,6852.10176,10774.83827,0.00336,0.70280,0.84426,0.91868,0.35643
15842,9.44473,0.09799,0.00000,0.00000,0.68716,24.11580,82.49325,0.67279,4.55337,8596.93284,10508.18777,0.01662,0.28155,0.82625,0.95536,0.46322
15843,9.64576,-0.16327,0.00000,0.00000,0.45321,23.78892,88.12335,0.62656,0.69576,14558.37297,4527.43353,0.71386,0.43862,0.90057,0.66983,0.93285
15844,19.94733,0.85378,0.00000,0.00000,0.22686,35.37674,86.01572,1.90909,1.78807,8044.43721,14797.49013,0.00951,0.95955,0.92067,0.47313,0.70403
15845,1.57602,0.54471,0.00000,0.00000,1.27099,7.88479,83.38374,1.98472,4.61131,6272.20236,14732.29720,0.65978,0.93113,0.38007,0.91960,0.47540
15846,7.76542,-0.05372,0.00000,0.00000,0.90374,21.51688,72.34111,2.45369,5.19332,5011.02613,6521.90470,0.73562,0.73492,0.29647,0.13048,0.59632
15847,23.74080,-0.11434,0.00000,0.00000,0.24492,41.06847,83.11737,1.72049,2.96442,11116.77283,10701.97221,0.55089,0.30702,0.76952,0.83128,0.26833
15848,0.57434,0.32591,0.00000,0.00000,0.36322,3.24795,70.42399,5.25977,0.39977,12292.47033,11760.73375,0.77886,0.35737,0.43263,0.47603,0.86704
15849,23.53853,-0.49620,0.00000,0.00000,0.53541,43.58196,73.05005,4.67921,0.92708,13555.94954,6384.11768,0.82372,0.27283,0.73355,0.45414,0.38335
15850,14.01790,-0.13638,0.00000,0.00000,0.80062,30.68261,77.34047,4.51665,1.87462,4563.81087,10757.93336,0.47944,0.68787,0.07850,0.66980,0.81955
15851,18.12248,0.58198,0.00000,0.00000,0.72495,38.53881,84.98276,4.47145,0.87011,9398.91812,14864.26576,0.45976,0.39895,0.83412,0.59659,0.95524
15852,9.87420,0.71661,0.00000,0.00000,0.68135,24.53855,71.66972,1.99968,1.36354,14104.61253,7992.25600,0.70980,0.97591,0.76093,0.49037,0.93378
15853,3.40835,0.59320,0.00000,0.00000,1.20688,12.73623,81.75435,0.80954,2.22264,8161.45046,9184.02347,0.78602,0.91445,0.71168,0.33781,0.54516
15854,8.12970,0.46086,0.00000,0.00000,0.16392,18.04500,88.98180,0.66442,0.46182,6533.01345,12914.45913,0.08316,0.01858,0.74296,0.08256,0.78734
15855,12.75045,-0.82062,0.00000,0.00000,1.47214,33.66621,81.77005,0.91181,0.92879,6095.66371,12728.19959,0.37954,0.06276,0.51756,0.20581,0.19605
15856,23.09137,0.09511,0.00000,0.00000,1.39260,49.74569,76.27339,0.75505,3.61722,5138.10729,4789.09842,0.98956,0.26923,0.49534,0.75257,0.16292
15857,2.80319,0.00573,0.00000,0.00000,1.35232,12.38660,89.38804,1.29249,0.79223,9213.49003,10970.74303,0.44215,0.78055,0.23309,0.46521,0.94973
15858,19.50278,0.53986,0.00000,0.00000,0.39060,37.35410,72.81569,3.71582,3.40015,8737.51744,12239.19718,0.03733,0.12373,0.41673,0.59019,0.54224
15859,15.38055,0.89441,0.00000,0.00000,0.61028,31.71648,71.65802,5.48837,0.93106,14310.71894,12229.13149,0.17319,0.78944,0.87321,0.68427,0.18135
15860,17.03921,0.85483,0.00000,0.00000,0.93109,36.95944,86.22108,5.00659,1.54253,14235.64694,4863.31686,0.20978,0.88804,0.20336,0.06891,0.19104
15861,14.74169,-0.10343,0.00000,0.00000,1.00451,34.32175,82.44408,1.33644,2.01001,12139.82034,10503.72378,0.76993,0.96472,0.54599,0.33875,0.50685
15862,6.63105,-0.78536,0.00000,0.00000,0.52618,18.57579,82.02831,0.87470,0.94323,4794.55517,11526.53545,0.54288,0.30183,0.48421,0.52121,0.07989
15863,11.15083,-0.28637,0.00000,0.00000,1.41505,28.82393,79.18394,5.11652,0.79902,11582.93653,9052.79690,0.84792,0.84061,0.09190,0.12173,0.58022
15864,14.14377,-0.59355,0.00000,0.00000,1.25717,33.71058,85.15672,0.59291,5.75554,14647.45961,7664.72422,0.16809,0.56936,0.57294,0.84024,0.00187
15865,1.99838,-0.08405,0.00000,0.00000,0.10192,7.65742,89.34723,1.34974,0.25502,14719.72028,12279.48081,0.17856,0.94665,0.49620,0.08506,0.68858
15866,17.29911,-0.00475,0.00000,0.00000,1.35992,40.82814,86.00651,1.25694,5.84799,13100.28090,12502.43258,0.00860,0.50504,0.22898,0.34252,0.94738
15867,20.83517,0.81807,0.00000,0.00000,0.64841,41.79700,73.03789,1.57989,0.80026,13644.17349,11162.33260,0.37654,0.20893,0.94338,0.24462,0.11532
15868,18.67850,-0.87894,0.00000,0.00000,0.59626,35.78588,78.51871,4.93184,1.23330,14791.48896,11134.58644,0.26000,0.54305,0.64175,0.72745,0.97447
15869,5.59882,-0.35088,0.00000,0.00000,0.19763,14.77303,73.39725,1.28536,1.16330,7318.58501,10052.87012,0.61063,0.96679,0.26364,0.36818,0.34121
15870,20.73938,-0.77827,0.00000,0.00000,1.06031,40.69872,84.36253,1.76083,5.04043,9471.51079,4626.13627,0.61307,0.45161,0.31749,0.38482,0.82017
15871,16.64518,-0.65356,0.00000,0.00000,1.11054,37.49607,83.34020,5.65270,1.24838,7283.74283,3554.57971,0.54453,0.66996,0.72853,0.71205,0.00903
15872,4.36958,-0.78399,0.00000,0.00000,0.37317,12.59903,81.75200,0.66018,1.40983,12670.68055,5555.83242,0.07847,0.03093,0.68044,0.81856,0.71233
15873,5.52579,0.37630,0.00000,0.00000,1.47903,19.37964,85.04398,1.01861,3.04860,11094.18421,14833.81891,0.64940,0.41246,0.65930,0.86505,0.27863
15874,14.97875,0.63034,0.00000,0.00000,0.26151,27.67826,74.31488,3.66088,2.01893,8529.17689,9711.62160,0.01935,0.60051,0.48309,0.81508,0.28803
15875,15.99662,-0.04081,0.00000,0.00000,1.11331,36.99728,70.38726,1.88873,1.54373,13630.99947,8611.73869,0.59293,0.58461,0.84326,0.76217,0.78229
15876,19.59502,0.82256,0.00000,0.00000,0.66074,37.25954,70.28343,0.98954,1.15423,9783.13029,5624.17675,0.21444,0.35167,0.45398,0.13413,0.40733
15877,4.31960,0.31225,0.00000,0.00000,1.43997,16.18060,75.53610,3.02793,5.54820,3670.07961,7755.78163,0.25498,0.67388,0.54030,0.22071,0.87667
15878,4.62429,-0.95760,0.00000,0.00000,0.48395,13.42265,84.96544,1.18289,1.47347,5839.17158,9919.50206,0.83524,0.21941,0.15800,0.98315,0.85654
15879,9.59823,0.37714,0.00000,0.00000,0.48163,23.59706,71.42000,4.58534,0.49636,8276.50607,11227.26451,0.66968,0.75574,0.87865,0.03422,0.59230
15880,10.62081,0.58774,0.00000,0.00000,0.27706,24.14707,76.98026,1.48598,0.51595,12982.31024,9189.58906,0.09023,0.77444,0.53102,0.17938,0.22449
